title,url,status,tags,content
"Victoria University, Australia",https://www.vu.edu.au//,200,"['#main-content', '/search/vu', '/about-us/vision-mission/accessibility-of-our-website', '/', '/current-students', '/staff', '/researchers', '/alumni', '/library', '/campuses', '/donate', '/contact-us', 'http://myvuportal.vu.edu.au/uPortal/Login', '/search/vu', '/', '/study-at-vu', '/study-at-vu', '/study-at-vu/courses', '/study-at-vu/courses/browse-study-areas', '/study-at-vu/courses/browse-study-areas/arts-humanities', '/study-at-vu/courses/browse-study-areas/business', '/study-at-vu/courses/browse-study-areas/computers-it', '/study-at-vu/courses/browse-study-areas/education', '/study-at-vu/courses/browse-study-areas/engineering-science', '/study-at-vu/courses/browse-study-areas/health-biomedicine', '/study-at-vu/courses/browse-study-areas/law-justice', '/study-at-vu/courses/browse-study-areas/sport-exercise', '/study-at-vu/courses/browse-study-areas/trades', '/study-at-vu/courses/browse-study-areas/all-courses-a-to-z', '/study-at-vu/courses/browse-study-areas/all-courses-by-interest-area', '/courses/search', '/study-at-vu/courses/pathways-to-vu', '/study-at-vu/courses/pathways-to-vu/how-pathways-work', '/study-at-vu/courses/pathways-to-vu/arts-pathways', '/study-at-vu/courses/pathways-to-vu/business-pathways', '/study-at-vu/courses/pathways-to-vu/education-pathways', '/study-at-vu/courses/pathways-to-vu/building-engineering-it-science-pathways', '/study-at-vu/courses/pathways-to-vu/health-biomedicine-pathways', '/study-at-vu/courses/pathways-to-vu/law-justice-pathways', '/study-at-vu/courses/pathways-to-vu/sport-exercise-science-pathways', '/study-at-vu/courses/pathways-to-vu/13-week-foundations-course', '/study-at-vu/courses/pathways-to-vu/our-pathway-partners', '/study-at-vu/courses/online-study', '/study-at-vu/courses/short-courses', '/study-at-vu/courses/short-courses/subsidised-short-courses-2021-higher-education', '/study-at-vu/courses/short-courses/vu-polytechnic-tafe-short-courses', '/study-at-vu/courses/short-courses/single-units-of-study', '/study-at-vu/courses/credit-for-skills-past-study', '/study-at-vu/courses/credit-for-skills-past-study/advanced-standing', '/study-at-vu/courses/credit-for-skills-past-study/recognition-of-prior-learning-rpl', '/study-at-vu/courses/cross-institutional-study', '/study-at-vu/why-choose-vu', '/study-at-vu/why-choose-vu/vu-block-model', '/study-at-vu/why-choose-vu/vu-block-model/vu-block-model-postgraduate-courses', '/study-at-vu/why-choose-vu/discover-industry-leading-courses', '/study-at-vu/why-choose-vu/flexible-study-options', '/study-at-vu/why-choose-vu/support-services-that-work-for-you', '/study-at-vu/why-choose-vu/support-services-that-work-for-you/support-for-graduate-researchers', '/study-at-vu/why-choose-vu/a-welcoming-community', '/study-at-vu/why-choose-vu/our-global-ranking-awards', '/study-at-vu/why-choose-vu/world-class-research-opportunities', '/study-at-vu/how-to-apply', '/study-at-vu/how-to-apply/apply-for-undergraduate-courses', '/study-at-vu/how-to-apply/apply-for-postgraduate-courses', '/study-at-vu/how-to-apply/apply-for-graduate-research', '/study-at-vu/how-to-apply/apply-for-tafe-courses', '/study-at-vu/how-to-apply/admissions-at-vu', '/study-at-vu/how-to-apply/admissions-at-vu/vus-admissions-approach', '/study-at-vu/how-to-apply/admissions-at-vu/atar-profile', '/study-at-vu/how-to-apply/admissions-at-vu/non-atar-courses', '/study-at-vu/how-to-apply/admissions-at-vu/how-course-applications-are-assessed', '/study-at-vu/how-to-apply/international-applicants', '/study-at-vu/how-to-apply/international-applicants/entry-requirements-for-international-students', '/study-at-vu/how-to-apply/international-applicants/submit-an-international-application', '/study-at-vu/how-to-apply/international-applicants/accept-your-offer-to-study', '/study-at-vu/how-to-apply/international-applicants/confirmation-of-enrolment-coe', '/study-at-vu/how-to-apply/international-applicants/visa-applications', '/study-at-vu/how-to-apply/international-applicants/organise-health-cover', '/study-at-vu/how-to-apply/special-admission-programs', '/study-at-vu/how-to-apply/special-admission-programs/vu-guaranteed', '/study-at-vu/how-to-apply/defer-your-study', '/study-at-vu/how-to-apply/inherent-requirements', '/study-at-vu/fees-scholarships', '/study-at-vu/fees-scholarships/course-tuition-fees', '/study-at-vu/fees-scholarships/course-tuition-fees/commonwealth-supported-students', '/study-at-vu/fees-scholarships/course-tuition-fees/full-fee-paying-students', '/study-at-vu/fees-scholarships/course-tuition-fees/international-student-fees', '/study-at-vu/fees-scholarships/course-tuition-fees/research-student-fees', '/study-at-vu/fees-scholarships/student-services-amenities-fee-ssaf', '/study-at-vu/fees-scholarships/fee-assistance-advice', '/study-at-vu/fees-scholarships/scholarships', '/study-at-vu/fees-scholarships/scholarships/tafe-victoria-university-polytechnic-scholarships', '/study-at-vu/fees-scholarships/scholarships/bachelor-degree-honours-postgraduate-scholarships', '/study-at-vu/fees-scholarships/scholarships/graduate-research-scholarships', '/study-at-vu/fees-scholarships/scholarships/international-scholarships', '/study-at-vu/fees-scholarships/scholarships/externally-funded-scholarships', '/study-at-vu/fees-scholarships/scholarships/scholarship-applications-assessments', '/study-at-vu/life-at-vu', '/study-at-vu/life-at-vu/coming-from-overseas-interstate-or-regional-victoria', '/study-at-vu/life-at-vu/coming-from-overseas-interstate-or-regional-victoria/before-you-leave', '/study-at-vu/life-at-vu/coming-from-overseas-interstate-or-regional-victoria/find-accommodation', '/study-at-vu/life-at-vu/coming-from-overseas-interstate-or-regional-victoria/bringing-your-family', '/study-at-vu/life-at-vu/coming-from-overseas-or-interstate/airport-reception-for-international-students', '/study-at-vu/life-at-vu/about-melbourne', '/study-at-vu/life-at-vu/explore-our-campuses', '/study-at-vu/life-at-vu/student-activities-events-opportunities', '/study-at-vu/life-at-vu/adjusting-to-university', '/study-at-vu/life-at-vu/adjusting-to-university/get-help-while-you-study', '/study-at-vu/life-at-vu/adjusting-to-university/how-university-study-works', '/study-at-vu/life-at-vu/costs-of-studying-living', '/study-at-vu/life-at-vu/safety-in-melbourne', '/study-at-vu/study-abroad-exchange-in-melbourne', '/study-at-vu/study-abroad-exchange-in-melbourne/studying-at-vu-on-exchange', '/study-at-vu/study-abroad-exchange-in-melbourne/academic-information-for-exchange-students', '/study-at-vu/study-abroad-exchange-in-melbourne/vu-great-escape-orientation-trip', '/study-at-vu/study-abroad-exchange-in-melbourne/apply-to-study-abroad-or-exchange', '/study-at-vu/study-abroad-exchange-in-melbourne/apply-to-study-at-vu-on-exchange/international-exchange-partners', '/study-at-vu/study-abroad-exchange-in-melbourne/study-abroad-exchange-enquiry', '/study-at-vu/international-students', '/study-at-vu/international-students/international-student-stories', '/study-at-vu/international-students/vu-in-your-country', '/study-at-vu/international-students/find-an-international-agent', '/study-at-vu/international-students/china', '/study-at-vu/information-for', '/study-at-vu/information-for/early-school-leavers', '/study-at-vu/information-for/secondary-school-students', '/study-at-vu/information-for/secondary-school-students/quick-guide-to-courses-careers', '/study-at-vu/information-for/mature-age-students', '/study-at-vu/information-for/aboriginal-torres-strait-islander-students', '/study-at-vu/information-for/postgraduate-students', '/study-at-vu/information-for/school-teachers-career-practitioners', '/study-at-vu/information-for/parents-of-students', '/study-at-vu/information-for/principals-school-leaders', '/study-at-vu/success-stories', '/study-at-vu/study-information-events', '/partnerships', '/partnerships', '/partnerships/industry-partnerships', '/partnerships/industry-partnerships/western-bulldogs-football-club', '/partnerships/industry-partnerships/universidad-europea-de-madrid', '/partnerships/industry-partnerships/melbourne-victory-football-club', '/partnerships/industry-partnerships/western-health', '/partnerships/industry-partnerships/sport-australia-hall-of-fame', '/partnerships/industry-partnerships/western-jets-football-club', '/partnerships/industry-partnerships/greater-western-water', '/partnerships/industry-partnerships/barca-innovation-hub-barca-universitas', '/partnerships/industry-partnerships/sport-environment-alliance', '/partnerships/industry-partnerships/western-united-football-club', '/partnerships/community-partnerships', '/about-vu/community-partnerships-engagement/vu-in-the-community', '/partnerships/community-partnerships/indigenous-partnerships', '/partnerships/community-partnerships/western-bulldogs-community-foundation', '/partnerships/community-partnerships/vu-timor-leste', '/partnerships/international-partnerships', '/partnerships/international-partnerships/international-delivery-partnerships', '/about-vu/international-engagement/international-delivery-partnerships/central-university-of-finance-economics-china', '/about-vu/international-engagement/international-delivery-partnerships/henan-university-china', '/industry/international-partnerships/international-delivery-partnerships/liaoning-university-china', '/industry/international-partnerships/international-delivery-partnerships/sunway-college-malaysia', '/partnerships/international-partnerships/international-delivery-partnerships/national-school-of-business-management-nsbm-sri-lanka', '/partnerships/international-partnerships/international-research-community-engagement', '/partnerships/partner-with-vu', '/partnerships/partner-with-vu/work-with-our-students', '/partnerships/partner-with-vu/work-with-our-students/recruit-or-place-vu-students', '/partnerships/partner-with-vu/work-with-our-students/mentor-a-student', '/partnerships/partner-with-vu/work-with-our-researchers', '/partnerships/partner-with-vu/industry-training', '/partnerships/partner-with-vu/promote-your-business', '/research', '/research', '/research/research-focus-areas-expertise', '/research/research-focus-areas-expertise/vu-rise-recover-innovate-sustain-evolve', '/research/research-focus-areas-expertise/institutes-centres-research-groups', '/research/research-focus-areas-expertise/building-resilient-inclusive-communities', '/research/research-focus-areas-expertise/effective-teaching-learning-practices-for-diverse-populations', '/research/research-focus-areas-expertise/enabling-healthy-active-populations', '/research/research-focus-areas-expertise/enhancing-high-performance-in-sport', '/research/research-focus-areas-expertise/enhancing-the-evidence-base-for-public-policy-development', '/research/research-focus-areas-expertise/supporting-industry-responses-to-change', '/research/institute-for-health-sport', '/research/institute-for-health-sport/clinical-community-health-wellbeing', '/research/institute-for-health-sport/healthy-inclusive-communities', '/research/institute-for-health-sport/healthy-inclusive-communities-sport-physical-activity-culture/diversity-inclusion-culture', '/research/institute-for-health-sport/healthy-inclusive-communities-sport-physical-activity-culture/movement-for-healthy-bodies-minds', '/research/institute-for-health-sport/mechanisms-interventions-in-health-disease', '/research/institute-for-health-sport/sport-performance-business', '/research/institute-for-sustainable-industries-liveable-cities', '/research/researching-at-vu', '/research/researching-at-vu/integrity-of-our-research', '/research/researching-at-vu/laboratories-facilities', '/research/researching-at-vu/support-for-researchers', '/research/collaborative-commercial-research', '/research/collaborative-commercial-research/international-research', '/research/collaborative-commercial-research/current-research-collaborations', '/research/collaborative-commercial-research/current-research-collaborations/victoria-university-public-health-network-vuphn', '/research/collaborative-commercial-research/contacts-for-collaborative-commercial-research', '/research/excellence-in-research-for-australia-era', '/research/research-news-events-publications', '/research/research-news-events-publications/our-approach-to-research', '/research/research-contacts', '/research/find-researcher', '/about-vu', '/about-vu', '/about-vu/strategic-plan-2022-2028', '/about-vu/vice-chancellor', '/about-vu/university-profile', '/about-vu/university-profile/planetary-health', '/about-vu/university-profile/approach-to-teaching-learning-at-vu', '/about-vu/university-profile/university-of-the-west', '/about-vu/university-profile/university-of-the-west/priority-precincts', '/about-vu/university-profile/university-of-the-west/west-of-melbourne-economic-development-alliance-womeda', '/about-vu/university-profile/university-of-the-west/footscray-hospital', '/about-vu/university-profile/sport-at-victoria-university', '/about-vu/university-profile/sport-at-victoria-university/women-in-sport', '/about-vu/university-profile/diversity-inclusion', '/about-vu/university-profile/diversity-inclusion/gender-equity', '/about-vu/university-profile/diversity-inclusion/cultural-diversity', '/about-vu/university-profile/diversity-inclusion/respect-responsibility', '/about-vu/university-profile/moondani-balluk', '/about-vu/university-profile/moondani-balluk/acknowledging-country', '/about-vu/university-profile/moondani-balluk/our-aboriginal-torres-strait-islander-profile', '/about-vu/university-profile/moondani-balluk-indigenous-academic-unit/courses-units-with-an-indigenous-focus', '/about-vu/university-profile/moondani-balluk-indigenous-academic-unit/aboriginal-research-researchers', '/about-vu/university-profile/moondani-balluk/indigenous-community-engagement', '/about-vu/university-profile/our-history-celebrating-our-centenary', '/about-vu/university-profile/vu-academy-for-social-change-leadership', '/about-vu/university-profile/vu-academy-for-social-change-leadership/register-your-interest-in-vu-academy-programs', '/about-vu/university-profile/our-focus-on-united-nations-sustainability-goals', '/about-vu/community-engagement', '/about-vu/international-engagement', '/about-vu/our-teaching-colleges-schools', '/about-vu/our-teaching-colleges-schools/college-of-arts-education', '/about-vu/our-teaching-colleges-schools/college-of-arts-education/arts-education-partnerships-engagement', '/about-vu/our-teaching-colleges-schools/college-of-engineering-science', '/about-vu/our-teaching-colleges-schools/college-of-engineering-science/industry-community-school-engagement', '/about-vu/our-teaching-colleges-schools/college-of-engineering-science/women-in-science-engineering-wise', '/about-vu/our-teaching-colleges-schools/college-of-health-biomedicine', '/about-vu/our-teaching-colleges-schools/college-of-health-biomedicine/clinics-simulation-based-learning', '/about-vu/our-teaching-colleges-schools/college-of-health-biomedicine/college-staff', '/about-vu/our-teaching-colleges-schools/college-of-health-biomedicine/vu-sunshine-clinical-school', '/about-vu/our-teaching-colleges-schools/college-of-law-justice', '/about-vu/our-teaching-colleges-schools/college-of-sport-exercise-science', '/about-vu/our-teaching-colleges-schools/college-of-sport-exercise-science/placements-for-our-students', '/about-vu/our-teaching-colleges-schools/college-of-sport-exercise-science/sport-exercise-facilities', '/about-vu/our-teaching-colleges-schools/college-of-sport-exercise-science/partnerships-affiliations-in-sport-exercise', '/about-vu/our-teaching-colleges-schools/first-year-college', '/about-vu/our-teaching-colleges-schools/school-for-transport-systems-civic-infrastructure', '/about-vu/our-teaching-colleges-schools/school-for-transport-systems-civic-infrastructure/contact-school-for-transport-systems-civic-infrastructure', '/about-vu/our-teaching-colleges-schools/visitor-economy', '/about-vu/our-teaching-colleges-schools/school-for-the-visitor-economy/register-to-stay-up-to-date-with-school-for-the-visitor-economy', '/about-vu/our-teaching-colleges-schools/victoria-university-business-school', '/about-vu/our-teaching-colleges-schools/victoria-university-business-school/industry-adjuncts-advisory-board', '/about-vu/our-teaching-colleges-schools/victoria-university-business-school/victoria-university-business-school-student-awards', '/about-vu/our-teaching-colleges-schools/victoria-university-business-school/sap-learning-in-graduate-courses', '/about-vu/our-teaching-colleges-schools/victoria-university-business-school/vu-business-school-staff', '/about-vu/our-teaching-colleges-schools/victoria-university-business-school/women-in-data-science-wids', '/about-vu/our-teaching-colleges-schools/vu-college', '/about-vu/victoria-university-polytechnic', '/about-vu/administration-governance', '/about-vu/administration-governance/governance', '/about-vu/administration-governance/governance/university-council-committees', '/about-vu/administration-governance/governance/academic-board', '/about-vu/administration-governance/university-policies', '/about-vu/administration-governance/organisational-leadership', '/about-vu/administration-governance/provider-registration', '/about-vu/administration-governance/careers-at-vu', '/about-vu/administration-governance/careers-at-vu/aboriginal-employment', '/about-vu/facilities-services', '/about-vu/facilities-services/our-facilities', '/about-vu/facilities-services/our-facilities/victoria-university-student-accommodation', '/about-vu/facilities-services/our-facilities/bookshop', '/about-vu/facilities-services/our-facilities/meeting-rooms-facilities-for-hire', '/about-vu/facilities-services/our-facilities/creative-arts-facilities', '/about-vu/facilities-services/our-facilities/food-catering', '/about-vu/facilities-services/our-facilities/gyms-fitness-centres', '/about-vu/facilities-services/our-facilities/parenting-rooms', '/about-vu/facilities-services/our-facilities/prayer-rooms-reflection-centres', '/about-vu/facilities-services/our-facilities/tv-studio-hire', '/about-vu/facilities-services/our-services', '/about-vu/facilities-services/our-services/beauty-day-spa-salon', '/about-vu/facilities-services/our-services/chaplaincy', '/about-vu/facilities-services/our-services/child-care-kindergarten', '/about-vu/facilities-services/our-services/event-venue-hire-catering', '/about-vu/facilities-services/our-services/hair-at-vu', '/about-vu/facilities-services/our-services/health-clinics', '/about-vu/facilities-services/our-services/music-booking-agency', '/about-vu/facilities-services/our-services/sap-academic-competence-centre-acc-apj', '/about-vu/facilities-services/our-services/vu-students-in-your-organisation', '/about-vu/facilities-services/safer-community', '/about-vu/facilities-services/safer-community/personal-safety', '/about-vu/facilities-services/safer-community/concerning-threatening-or-inappropriate-behaviour', '/about-vu/facilities-services/safer-community/vu-safe-mobile-app', '/about-vu/facilities-services/safer-community/report-concerning-threatening-or-inappropriate-behaviour', '/about-vu/facilities-services/safer-community/national-student-safety-survey', '/about-vu/facilities-services/security-on-campus', '/about-vu/facilities-services/security-on-campus/critical-incident-business-continuity-at-vu', '/about-vu/facilities-services/transport-parking', '/about-vu/facilities-services/transport-parking/parking-your-car', '/about-vu/facilities-services/transport-parking/bicycle-hubs', '/about-vu/facilities-services/transport-parking/public-transport-trains-trams-buses', '/about-vu/facilities-services/transport-parking/free-security-shuttle-bus-service', '/about-vu/facilities-services/tobacco-smoke-free', '/about-vu/news-events', '/about-vu/news-events/news', '/about-vu/news-events/events', '/about-vu/news-events/opinion', '/about-vu/news-events/media-releases', '/about-vu/news-events/find-a-media-expert', '/about-vu/news-events/publications', '/about-vu/news-events/publications/annual-reports', '/about-vu/news-events/publications/course-guides', '/about-vu/news-events/publications/college-handbooks', '/about-vu/news-events/study-space', 'https://openday.vu.edu.au/', 'https://applynow.vu.edu.au/undergrad', 'https://www.vupolytechnic.edu.au/free-tafe', 'https://study.vu.edu.au/pg-on-demand', '#OPEN-MODAL', '#OPEN-MODAL', 'https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/student-500', '/study-at-vu/courses/browse-study-areas/arts-humanities', '/study-at-vu/courses/browse-study-areas/business', '/study-at-vu/courses/browse-study-areas/computers-it', '/study-at-vu/courses/browse-study-areas/education', '/study-at-vu/courses/browse-study-areas/engineering-science', '/study-at-vu/courses/browse-study-areas/health-biomedicine', '/study-at-vu/courses/browse-study-areas/law-justice', '/study-at-vu/courses/browse-study-areas/sport-exercise', '/study-at-vu/courses/browse-study-areas/trades', '/study-at-vu/courses/browse-study-areas/all-courses-a-to-z', '/study-at-vu/courses/short-courses', '/about-vu/news-events/publications/course-guides', '/study-at-vu/why-choose-vu/vu-block-model', '/about-vu/news-events/news/vu-now-no-1-in-australia-for-employability', '/study-at-vu/why-choose-vu/our-global-ranking-awards', '/study-at-vu/courses', 'https://www.vupolytechnic.edu.au', '/study-at-vu/courses/pathways-to-vu', '/partnerships', '/research', 'https://www.vupolytechnic.edu.au/free-tafe', 'https://www.vupolytechnic.edu.au/jobtrainer', 'https://www.vu.edu.au/current-students/your-course/changes-to-course-delivery-in-2021', '/about-vu/news-events/study-space', '/study-at-vu/why-choose-vu/vu-block-model', '/study-at-vu/international-students', '/study-at-vu/why-choose-vu', '/study-at-vu/why-choose-vu/our-global-ranking-awards', '/study-at-vu/life-at-vu/explore-our-campuses', '/about-vu/news-events/news/vus-response-to-covid-19', '/about-vu/news-events/news/get-your-academic-integrity-certificate', '/about-vu/news-events/news/vu-startup-victoria-launch', '/about-vu/news-events/news/show-your-support-shout-a-frontline-healthcare-worker-a-coffee', '/news-events/news', '/about-vu/news-events/events/postgraduate-information-series-2021-22', '/about-vu/news-events/events/join-vu-sport-for-the-victoria-university-virtual-running-festival', '/about-vu/news-events/events/vu-mental-health-month-2021', '/about-vu/news-events/events/women-in-sport-breakfast-2021', '/search?f_Date%7Cd=d%3E06Oct2021%3C07Oct2022%20%3A%3A%20Coming%20year&f_Date2%7Cd=d%3D06Oct2021%20%3A%3A%20Today&f_Tabs%7CmediaTab=News%20%26%20events&query=%21showall&profile=_default&f_Information_type%7Cevents=Events&collection=vu-meta&sort=adate', '/study-at-vu/success-stories/how-vu-helped-me-achieve-my-goal-of-helping-others', '/study-at-vu/success-stories/building-success-from-the-ground-up', '/study-at-vu/success-stories/delivering-the-best-care', '/about-us/vision-mission/acknowledgement-of-country', '/study-at-vu/information-for/early-school-leavers', '/study-at-vu/information-for/secondary-school-students', '/study-at-vu/information-for/mature-age-students', '/study-at-vu/information-for/postgraduate-students', '/study-at-vu/information-for/school-teachers-career-practitioners', '/study-at-vu/information-for/parents-of-students', '/study-at-vu/international-students', '/study-at-vu/study-abroad-exchange-in-melbourne', '/current-students', '/staff', '/researchers', '/alumni', 'https://myvu.edu.au', 'https://login.vu.edu.au/cas/login?service=https://myvuportal.vu.edu.au/uPortal/Login&forceAuthentication=form', 'https://www.vu.edu.au/studentemail', 'https://login.vu.edu.au/cas/login?service=http://vucollaborate.vu.edu.au&forceAuthentication=form', 'tel:1300VICUNI', '/contact-us/student-service-centres', 'https://itunes.apple.com/au/app/victoria-university-app/id1450794501?mt=8', 'https://play.google.com/store/apps/details?id=au.edu.vu.studentapp', 'https://twitter.com/victoriauninews', 'http://www.facebook.com/victoria.university', 'http://www.youtube.com/user/VictoriaUniversity', 'https://instagram.com/victoriauniversity/', 'http://www.linkedin.com/company/victoria-university', 'https://www.snapchat.com/add/vicunimelb', '/privacy', '/legal', '/copyright-notice', '/about-vu/administration-governance/careers-at-vu', '/about-vu/administration-governance/provider-registration', '/about-vu/accessibility-of-our-website', '/contact-us/feedback-complaints', '/sitemap', '/', 'https://myvu.edu.au', 'https://login.vu.edu.au/cas/login?service=https://myvuportal.vu.edu.au/uPortal/Login&forceAuthentication=form', 'https://www.vu.edu.au/studentemail', 'https://login.vu.edu.au/cas/login?service=http://vucollaborate.vu.edu.au&forceAuthentication=form']",
